[main] [34mINFO [0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - creating word tokenizer class of jhazm 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for وجود صفاتی نظیر ساقه زیرزمینی صفحات یا الیاف باریک و سبز رنگی به نام کلادود وجود گل آذین در محور ساقه داشتن گلهایی بر ۲ نوع نر و ماده (۲ پایه یا پلی گام) میوه‌ای به صورت سته و غیره این $OBJ را از $OBJ تیره $SUBJ می‌تواند به خوبی مجزا سازد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for گل گاوزبان، خاکشیر، گل ختمی، آویشن، عناب، ترنجبین، پر سیاوش، کاسنی، گل سرخ، شقایق، بیدمشک، $SUBJ، زنبق، شیرین بیان، بن سرخ، خاکشیر و نرگس و همچنین نباتات خوراکی چون پیشوک، شنگ، زرشک، کنگر، ریواس، حاجی بیان، فرفیان، پونه و نعناع از $OBJ خودروی منطقه‌اند. محصولات کشاورزی و باغی عمده بروجرد عبارت‌ند از گندم، جو، چغندر، ذرت، تخمک، انواع لوبیا، نخود، $OBJ علوفه‌ای، دانه‌های روغنی، پنبه، باقلا، محصولات جالیزی، سبزیجات و میوه‌هایی چون سیب، انگور، گلابِ، انواع آلو، آلبالو، گیلاس، بادام، گردو، انجیر و سنجد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for اما $OBJ علفی پایا چنین نیستند: برگ‌های بعضی از این $OBJ، از جمله گندمیان، در زمستان نمی‌ریزد و رشد گیاه هم تا حدودی کند می‌شود، بعضی دیگر، مثل پیازها و انواع گل $SUBJ در زمستان کاملاً، برهنه می‌شوند و در زیرزمین به صورت خفته باقی می‌مانند. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for $OBJ مبتلا به ویروس با گلبرگ‌های زیبای رنگارنگ به عنوان $SUBJ رامبراند نامبرده می‌شدند زیرا یک موضوع محبوب در بسیاری از نقاشی‌های استادان هلندی بودند. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for گونه‌هایی از بلوط، گردو، شوکران، راش، $SUBJ درختی، صنوبر، نارون، افرا، بید و انواع $OBJ علفی که در بهار گل می‌دهند از جمله $OBJ این جنگل‌ها هستند. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for نر وماده شبیه بهم وجوجه‌ها منقار قهوه‌ای به جای منقار پرتقالی ندارند. این پرنده در استرالیا وگینیه نو وسواحل دریای ارام زندگی می‌کند. غذا این پرنده به عبارته است دانه‌های خوراکی انواع اقسام $OBJ خوراکی ومیوه‌های مثل سیب انار خربزه انگور طالبی اناناس انجیر $SUBJ وذرت بروی بلال وهمچنین شیره گلاها که غذای اصلی این طوطی بشمار می‌رود. این پرنده به عنوان حیوان خانگی به شمار می‌رود وتوانای تقلید را دارد. این پرنده در داخل درختان لانه می‌سازد وحدود ۲_۴ تخم می‌گذارد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for $SUBJ گیاهی است از گروه $OBJ گلدار دولپه‌ای در راسته خلنگ‌سانان و رده $SUBJان. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for این محصولات شامل: شالیکاری (برنج)، گندم، مرکبات، $SUBJ، آلوچه، ماهیگری و شیلات، پرورش ماهیان سردآبی، $OBJ داروئی، $OBJ روغنی و … 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for به نقل از مقاله $OBJ مرتعی مورد استفاده شتر تالیف دکتر احسان مقدساز انتشارات معاونت امور دام وزارت جهاد کشاورزی، تهران، ۱۳۷۴ $SUBJ (نام علمی Salsola rigida)، گیاهی است از خانواده کنوپودیانه با قاعده چوبی و قوی و ساقه‌های کاملاً راست که در قاعده گسترده می‌باشد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for افسنطین و $SUBJ از $OBJ غالب در منطقه است و در برخی قسمت‌ها هم دسته‌های کم‌پشت از گیاه تاغ سیاه می‌روید. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for چنگال آبی، بومادران آبی، جگن، نی، هفت‌بند، آلاله آبی و لویی از جمله گیاهای آبزی و $SUBJ، جاروی ترکمنی، گزشاهی، خارشتر، یولاف وحشی، چمن و مرغ از $OBJ حاشیه این تالاب می‌باشند. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for سازیل، ازگیل، داغداغان، سیاه‌تلو، سپیدار، $SUBJ، جگن و علف هفت‌بند از دیگر $OBJ این منطقه است. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for سایر سوغات شهرستان عبارتند از (صیفی جات، پسته؛ گل نرگس، انواع $OBJ داروئی، شیره با ارزش آنغوزه، نارنج- لیمو شیرین- پرتقال- نارنگی) خرما، $SUBJ با عطر و طعم خاص و منحصر بفرد، پسته، بهار نارنج، زعفران، زیره سیاه، عسل خاص وطبیعی طبس، خاکشیر، انواع مربا: (مربای بهار نارنج – مربای نارنجوک (نارنج نارس و کوچک) – مربای بالنگ – مربای پوست پسته – مربای خرما و انجیر- مربای گوجه فرنگی، نان: نون قرص (نان دایره‌ای شکل و خاص شهرستان) – تفتون (نان محلی) طبس که پیش‌تر شهری در استان خراسان بود، در سال ۱۳۸۰ و قبل از تقسیم استان خراسان بزرگ، به استان یزد ملحق شد؛ ولی چند سال پس از تقسیم استان خراسان، در زمستان سال ۱۳۹۱، در حالی که طبق نظر سنجی حدود ۹۰ درصد مردم خواستار ماندن در استان یزد بودند، به استان خراسان جنوبی ملحق شد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for خلنگ‌سانان راسته‌ای بزرگ از دولپه‌ای‌ها است دارای حدود ۸۰۰۰ گونه با پراکندگی گسترده که شامل $OBJی مانند چای و $SUBJ و برخی $OBJ گوشت‌خوار است. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for شَته‌ها نوعی موچ هستند، در بریتانیا و کشورهای مشترک‌المنافع به عنوان $SUBJ بوته و یا مگس سفید هم شناخته می‌شوند، این گونهٔ خاص حشرات کوچکی هستند که مکندهٔ شیره گیاهان می‌باشند و عضو طبقه آرایه‌شناختی Aphidoidea هستند، بسیاری از گونه‌ها سبز هستند اما معمولاً در برخی گونه‌ها و یا سیاه و سفید هم وجود دارد همانند، شته از مخرب‌ترین آفات گیاهان کشت شده در مناطق معتدله است، آسیب آنها به گیاهان باعث شده که در سراسر جهان تبدیل به بزرگترین دشمن باغبان‌ها و کشاورزان شوند، از دیدگاه جانور شناسی آنها یک گروه بسیار موفق از موجودات زنده هستند، موفقیت‌های آنها نتیجهٔ بخشی از زندگی آنها مثلاً قابلیت تولید مثل غیرجنسی در برخی از گونه‌ها است در حدود ۴۴۰۰ گونه از شته‌ها شناخته شده که همگی در خانوادهٔ شته‌ها جای می‌گیرند، در حدود ۲۵۰ گونه از این $OBJ به عنوان آفات جدی برای کشاورزی و جنگل‌داری شناسایی شده که طول آنها از ۱ تا ۱۰ میلی‌متر متفاوت است، دشمنان طبیعی شته‌ها عبارت هستند از کفشدوزک‌ها و عمدتاً کفشدوزک شکارگر، همچنین لارو مگس گلزار، یا پاراتیزوئید،، عنکبوت، خرچنگ، و مانند و از دیگر نابود کنندگان شته‌ها هستند از انواع شته می‌توان به شته گردو، شته پشت‌شناکن معمولی و شته آبی اشاره کرد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for مخزن ریکتزیاها در تیفوس $SUBJی (همه گیر) انسان و در تیفوس نوع موشی جوندگان می‌باشند. $OBJ ناقل در تیفوس $SUBJی، $SUBJ در تیفوس موشی، کک و در تیفوس کنه‌ای کنه می‌باشد. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for مخزن: انسان تنها مخزن این $OBJ است روش انتقال: تماس با افراد آلود و یا لوازمی که به وسیله آن‌ها مصرف شده است وسیله انتقال است دوره کمون: چرخه تکامل این انگل شامل سه مرحله۱- تخم۲-نوچه۳-بالغ است بهترین درجه حرارت برای تکمیل رشد انگل ۳۲ درجه سانتی گراد است تخم‌های $SUBJ سر در حرارت کمتر از ۳۲درجه سانتی گراد باز نمیشود در شرایط مناسب تخم‌ها بعد از ۷تا ۱۰روز باز میشود مرحله نوچه‌ای بر حسب درجه حرارت بین ۷تا ۱۳روز طول میکشد از زمانی که تخم باز میشود تا وقتی که $OBJ بالغ تخمگذاری میکند به طور متوسط ۳ هفته است متوسط چرخه تکامل $SUBJ سر و بدن ۱۸و $SUBJ عانه ۱۵ روز است دوره واگیری: بیماری در تمام مدتی که $SUBJ زنده یا تخم آن در روی سر و البسه افراد آلوده وجود دارد قابل انتقال است متوسط عمر $SUBJ بالغ یک ماه است تخم $SUBJ نیز برای یک ماه بر روی البسه می‌ماند ۷روز در خارج از بدن میزبان بدون تغذیه کردن زنده میماند. لارو $SUBJ تنها برای ۲۴ ساعت بدون تغذیه کردن زنده میماند مفصل شانه یا مفصل گلنوهومرال جزیی از کمربند شانه‌ای است. بیشرین میزان حرکت در کمربند شانه‌ای مربوط به مفصل شانه بوده و سه مفصل دیگر از تحرک کمتری برخوردارند. این مفصل به شکل گوی و کاسه‌ای بوده و نوعی از مفاصل سینوویال است که در آن سر گرد هومروس (استخوان بازو) در داخل حفره کم عمق گلنوئید اسکاپولا (استخوان کتف) قرار می‌گیرد. برخلاف مفصل ران که مفصل پایداری بوده و توسط حفره عمیق استابولار (Asetabular) حمایت می‌شود، مفصل شانه یک مفصل متحرک با حفره کم عمق گلنوئید (Glenoid) است. تحرک زیاد مفصل شانه یک عامل مهم بی ثباتی آن محسوب می‌شود و بنابراین مستعد آسیب بسیاری است (به ویژه دررفتگی). 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for ۲) شراب $SUBJ: ۱۵۰ گرم پوست ساقه یا ریشه این $OBJ را در یک لیتر آب شراب سفید ریخته وبگذارید بمدت ۱۵ روز بماند البته هر روز آنرا هم بزنید. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for طعمهٔ این پرنده $OBJ بی مهره مانند حشراتی چون سوسک، $SUBJ گوشخیزک و مگس است. 
[main] [39mTRACE[0;39m [36mi.a.i.d.k.r.WordTokenizer[0;39m - word tokenizing for در فرهنگ‌های پارسی آمده «برسم شاخه‌های باریک بی‌گره باشد به مقدار یک وجب که آن را از درخت هوم ببرند، و آن درختی است شبیه به گز (درخت) و اگر هوم نباشد، درخت گز والا درخت $SUBJ که با نیایش و باژ و زمزمه و با وسیلهٔ بَرسَمچین می‌برند.» گاهی در مراسم برسم‌های فلزی از برنج و نقره به جای $OBJ به کار می‌برند. 
